long,lat,epsg3413_x,epsg3413_y,elevation,id,meters_from_site,inclination_from_site,bearing_from_site
-149.05484327,61.9142701821,-3009537.5,753422.5,1806.779,1147,997.802,26.72613707,303.77841183
-149.0397447613,61.8859841579,-3012887.5,753417.5,1833.466,1148,2445.174,12.20970475,168.05367463
-149.0547536936,61.9142807553,-3009537.5,753417.5,1792.753,1149,996.011,26.12067311,304.04266573
-149.0547761185,61.9143229902,-3009532.5,753417.5,1785.506,1150,1000.684,25.67874929,304.14355061
-149.0547985434,61.914365225,-3009527.5,753417.5,1779.248,1151,1005.361,25.28364068,304.2437685
-149.0396552727,61.8859947188,-3012887.5,753412.5,1836.872,1152,2444.454,12.28945297,167.81632399
-149.0547313916,61.9144180332,-3009522.5,753412.5,1761.293,1153,1008.296,24.37848259,304.6093815
-149.0547538166,61.914460268,-3009517.5,753412.5,1755.815,1154,1012.987,24.02066824,304.70792617
-149.039565784,61.8860052795,-3012887.5,753407.5,1840.703,1155,2443.743,12.37863415,167.57916078
-149.0546642395,61.9144708412,-3009517.5,753407.5,1746.817,1156,1011.271,23.63026643,304.976446
-149.0394539178,61.8859736076,-3012892.5,753402.5,1842.027,1157,2447.994,12.38735829,167.30901902
-149.0545970872,61.9145236493,-3009512.5,753402.5,1731.595,1158,1014.288,22.84130258,305.34494037
-149.0393644291,61.8859841683,-3012892.5,753397.5,1844.293,1159,2447.306,12.44134693,167.07277179
-149.0392749403,61.8859947288,-3012892.5,753392.5,1846.627,1160,2446.627,12.49678169,166.83673576
-149.0391854515,61.8860052894,-3012892.5,753387.5,1846.991,1161,2445.958,12.50823512,166.60091867
-149.0391183396,61.8860580825,-3012887.5,753382.5,1848.123,1162,2440.342,12.56143551,166.39643123
-149.0390288506,61.8860686429,-3012887.5,753377.5,1846.582,1163,2439.692,12.53017755,166.16055703
-149.0389393614,61.8860792033,-3012887.5,753372.5,1844.667,1164,2439.052,12.49049499,165.92492466
-149.0537681157,61.9140380315,-3009577.5,753372.5,1689.950,1165,943.016,22.23882983,305.75162566
-149.0388498722,61.8860897635,-3012887.5,753367.5,1842.142,1166,2438.422,12.43704849,165.68954171
-149.0387827594,61.8861425565,-3012882.5,753362.5,1841.597,1167,2432.840,12.45245926,165.48357179
-149.0386932699,61.8861531167,-3012882.5,753357.5,1840.017,1168,2432.229,12.42000008,165.24819051
-149.0386037804,61.8861636768,-3012882.5,753352.5,1838.807,1169,2431.628,12.39576938,165.01308133
-149.0385142908,61.8861742368,-3012882.5,753347.5,1839.271,1170,2431.038,12.40912469,164.77825169
-149.0383576872,61.8862375895,-3012877.5,753337.5,1843.046,1171,2424.919,12.52448718,164.33613494
-149.0382681973,61.8862481494,-3012877.5,753332.5,1843.747,1172,2424.357,12.54309191,164.10166765
-149.0381787072,61.8862587092,-3012877.5,753327.5,1842.115,1173,2423.806,12.50909724,163.86750954
-149.0380892171,61.8862692689,-3012877.5,753322.5,1839.190,1174,2423.265,12.44585752,163.63366783
-149.0380221024,61.8863220615,-3012872.5,753317.5,1837.519,1175,2417.762,12.43554206,163.42485208
-149.0521549961,61.9129717404,-3009717.5,753317.5,1625.377,1176,792.741,22.04488764,306.20152683
-149.037932612,61.8863326211,-3012872.5,753312.5,1834.816,1177,2417.240,12.37704493,163.19114416
-149.0520654229,61.9129823116,-3009717.5,753312.5,1623.998,1178,791.148,21.99919545,306.56222168
-149.0519758497,61.9129928828,-3009717.5,753307.5,1621.858,1179,789.584,21.90505437,306.92780207
-149.0519982692,61.9130351179,-3009712.5,753307.5,1621.170,1180,794.339,21.74337735,307.04721439
-149.0377983815,61.8864382062,-3012862.5,753302.5,1829.513,1181,2406.277,12.31120205,162.77133839
-149.0519086958,61.913045689,-3009712.5,753302.5,1619.705,1182,792.813,21.68997695,307.41689073
-149.0377088906,61.8864487656,-3012862.5,753297.5,1826.560,1183,2405.784,12.24650401,162.53762324
-149.0518191223,61.91305626,-3009712.5,753297.5,1618.588,1184,791.315,21.65738206,307.79154762
-149.0376193997,61.886459325,-3012862.5,753292.5,1821.818,1185,2405.301,12.14098297,162.30426882
-149.0517295488,61.913066831,-3009712.5,753292.5,1617.036,1186,789.847,21.59665406,308.1712537
-149.0516399751,61.9130774019,-3009712.5,753287.5,1615.893,1187,788.407,21.56063923,308.55607771
-149.0515728203,61.913130208,-3009707.5,753282.5,1613.576,1188,791.799,21.33141617,309.05968132
-149.0375746763,61.8869133341,-3012812.5,753277.5,1814.696,1189,2354.119,12.23139209,161.81889295
-149.0514832465,61.9131407788,-3009707.5,753277.5,1612.386,1190,790.425,21.29027103,309.45385283
-149.0374851838,61.8869238934,-3012812.5,753272.5,1816.169,1191,2353.668,12.26791645,161.58174303
-149.0513936725,61.9131513495,-3009707.5,753272.5,1611.565,1192,789.082,21.27152823,309.85329762
-149.0374180663,61.8869766859,-3012807.5,753267.5,1817.253,1193,2348.247,12.32063067,161.36567622
-149.05128168,61.9131196848,-3009712.5,753267.5,1610.778,1194,782.940,21.37339235,310.14792699
-149.0373285735,61.886987245,-3012807.5,753262.5,1817.719,1195,2347.816,12.33366836,161.12880258
-149.051192106,61.9131302554,-3009712.5,753262.5,1610.196,1196,781.648,21.36851299,310.55936972
-149.0372390807,61.8869978042,-3012807.5,753257.5,1818.098,1197,2347.396,12.34463121,160.89234946
-149.0511025319,61.9131408259,-3009712.5,753257.5,1608.150,1198,780.385,21.26966797,310.97634041
-149.0371495877,61.8870083632,-3012807.5,753252.5,1818.785,1199,2346.987,12.36272581,160.65632377
-149.0510129578,61.9131513964,-3009712.5,753252.5,1606.789,1200,779.152,21.21333289,311.39890617
-149.0509233837,61.9131619667,-3009712.5,753247.5,1605.869,1201,777.950,21.18435202,311.82713348
-149.0370153508,61.8871139477,-3012797.5,753242.5,1823.571,1202,2336.229,12.52979135,160.22178847
-149.0508113916,61.9131303016,-3009717.5,753242.5,1606.019,1203,771.914,21.34479542,312.15670432
-149.0368811085,61.88704004,-3012807.5,753237.5,1823.513,1204,2345.822,12.47882041,159.95087919
-149.0369034829,61.8870822733,-3012802.5,753237.5,1824.017,1205,2340.836,12.51632651,159.96840498
-149.0367916153,61.8870505988,-3012807.5,753232.5,1824.680,1206,2345.455,12.50787761,159.71663072
-149.0506098257,61.9131092066,-3009722.5,753232.5,1607.777,1207,764.771,21.63989373,312.94293243
-149.0367021221,61.8870611575,-3012807.5,753227.5,1825.119,1208,2345.098,12.51995494,159.48284299
-149.0504978343,61.9130775413,-3009727.5,753227.5,1607.454,1209,758.795,21.77335879,313.29615707
-149.0366126287,61.8870717162,-3012807.5,753222.5,1825.329,1210,2344.752,12.5266218,159.24952242
-149.0504082602,61.9130881112,-3009727.5,753222.5,1606.633,1211,757.725,21.74767935,313.75890776
-149.0365455092,61.8871245082,-3012802.5,753217.5,1825.336,1212,2339.428,12.55439978,159.03206701
-149.050296269,61.9130564457,-3009732.5,753217.5,1605.023,1213,751.794,21.79736712,314.12878184
-149.0364783893,61.8871773001,-3012797.5,753212.5,1825.698,1214,2334.113,12.59055001,158.81409823
-149.0502066949,61.9130670155,-3009732.5,753212.5,1603.423,1215,750.780,21.71873303,314.60600081
-149.0363888955,61.8871878586,-3012797.5,753207.5,1827.322,1216,2333.797,12.63015026,158.58115865
-149.0501171207,61.9130775853,-3009732.5,753207.5,1601.345,1217,749.799,21.60741052,315.0896662
-149.0363217753,61.8872406505,-3012792.5,753202.5,1828.514,1218,2328.501,12.68586468,158.36264556
-149.0500051299,61.9130459195,-3009737.5,753202.5,1600.141,1219,743.938,21.6817396,315.4856341
-149.0497811493,61.9129825876,-3009747.5,753192.5,1597.376,1220,732.281,21.80794324,316.30739663
-149.0368363993,61.8887505001,-3012617.5,753187.5,1792.806,1221,2152.921,12.78248314,158.13640021
-149.0496915752,61.912993157,-3009747.5,753187.5,1597.352,1222,731.412,21.82977959,316.82443522
-149.0367469005,61.8887610589,-3012617.5,753182.5,1797.277,1223,2152.637,12.89723415,157.88554656
-149.0495795853,61.9129614909,-3009752.5,753182.5,1596.508,1224,725.644,21.92955278,317.2603395
-149.049602001,61.9130037264,-3009747.5,753182.5,1596.310,1225,730.576,21.78203765,317.34845812
-149.036679777,61.8888138514,-3012612.5,753177.5,1804.939,1226,2147.372,13.12185697,157.6486408
-149.0495124267,61.9130142958,-3009747.5,753177.5,1593.358,1227,729.773,21.60366517,317.87951838
-149.0365902778,61.8888244101,-3012612.5,753172.5,1811.398,1228,2147.111,13.28674447,157.39838571
-149.049400437,61.9129826294,-3009752.5,753172.5,1588.750,1229,724.061,21.44297463,318.3347297
-149.0364784034,61.8887927351,-3012617.5,753167.5,1816.536,1230,2151.855,13.38804665,157.13663221
-149.0492884475,61.912950963,-3009757.5,753167.5,1582.702,1231,718.373,21.17900896,318.80156209
-149.0363889042,61.8888032936,-3012617.5,753162.5,1821.964,1232,2151.617,13.52617304,156.88823369
-149.0491764583,61.9129192964,-3009762.5,753162.5,1575.921,1233,712.710,20.85770497,319.28040195
-149.036299405,61.8888138521,-3012617.5,753157.5,1826.356,1234,2151.391,13.63806936,156.64046665
-149.0490644693,61.9128876297,-3009767.5,753157.5,1571.686,1235,707.072,20.70987377,319.77164911
-149.0361875309,61.8887821768,-3012622.5,753152.5,1830.625,1236,2156.173,13.71604345,156.38308914
-149.0489748952,61.9128981987,-3009767.5,753152.5,1566.441,1237,706.419,20.35432179,320.35081544
-149.0360980317,61.8887927352,-3012622.5,753147.5,1835.216,1238,2155.970,13.83238623,156.13720399
-149.0489077357,61.9129510032,-3009762.5,753147.5,1562.358,1239,710.766,19.94972478,321.00860862
-149.035986158,61.8887610597,-3012627.5,753142.5,1838.613,1240,2160.776,13.88771904,155.88295612
-149.0488181613,61.912961572,-3009762.5,753142.5,1559.126,1241,710.187,19.73397517,321.59984638
-149.0358742845,61.8887293841,-3012632.5,753137.5,1842.765,1242,2165.595,13.96151729,155.6305835
-149.0487285869,61.9129721408,-3009762.5,753137.5,1557.587,1243,709.643,19.63779993,322.19870864
-149.0357624113,61.8886977084,-3012637.5,753132.5,1846.682,1244,2170.425,14.02900149,155.38007516
-149.0486165982,61.9129404737,-3009767.5,753132.5,1556.975,1245,704.158,19.73484211,322.74454275
-149.0356729122,61.8887082665,-3012637.5,753127.5,1851.830,1246,2170.270,14.15782375,155.13856778
-149.0485270238,61.9129510423,-3009767.5,753127.5,1555.819,1247,703.680,19.6637867,323.36233552
-149.0355610393,61.8886765906,-3012642.5,753122.5,1854.998,1248,2175.125,14.20594131,154.89115058
-149.0484374493,61.9129616108,-3009767.5,753122.5,1555.096,1249,703.238,19.6229253,323.98788796
-149.0354491667,61.8886449147,-3012647.5,753117.5,1861.540,1250,2179.992,14.3370255,154.64557253
-149.0483478748,61.9129721793,-3009767.5,753117.5,1553.980,1251,702.831,19.55272219,324.62119527
-149.0353596676,61.8886554725,-3012647.5,753112.5,1867.306,1252,2179.872,14.47995003,154.40720854
-149.0482583001,61.9129827477,-3009767.5,753112.5,1551.893,1253,702.459,19.41097293,325.26224494
-149.0352701685,61.8886660302,-3012647.5,753107.5,1869.940,1254,2179.764,14.54552791,154.16952021
-149.048146312,61.9129510802,-3009772.5,753107.5,1549.924,1255,697.133,19.40422994,325.86910021
-149.0351582962,61.888634354,-3012652.5,753102.5,1872.054,1256,2184.666,14.56620474,153.92824128
-149.0480567373,61.9129616484,-3009772.5,753102.5,1549.047,1257,696.830,19.34784441,326.52981262
-149.0350687971,61.8886449116,-3012652.5,753097.5,1875.364,1258,2184.581,14.64804144,153.69247287
-149.0479671626,61.9129722166,-3009772.5,753097.5,1549.267,1259,696.563,19.370866,327.19829294
-149.0349569252,61.8886132352,-3012657.5,753092.5,1878.655,1260,2189.506,14.69710116,153.45423842
-149.0478551749,61.9129405489,-3009777.5,753092.5,1550.086,1261,691.336,19.56660154,327.84525608
-149.0348450535,61.8885815586,-3012662.5,753087.5,1882.235,1262,2194.444,14.75291636,153.21779733
-149.0477656001,61.9129511169,-3009777.5,753087.5,1550.851,1263,691.139,19.62798632,328.53376715
-149.0347331821,61.888549882,-3012667.5,753082.5,1885.019,1264,2199.393,14.78899055,152.9831374
-149.0476760253,61.9129616849,-3009777.5,753082.5,1550.449,1265,690.978,19.60263361,329.22998754
-149.0345765671,61.8884337374,-3012682.5,753077.5,1890.387,1266,2214.353,14.8232943,152.74724799
-149.0475864505,61.9129722528,-3009777.5,753077.5,1549.111,1267,690.853,19.50740639,329.93383844
-149.0344870683,61.8884442945,-3012682.5,753072.5,1895.075,1268,2214.326,14.93677677,152.51813877
-149.0474744632,61.9129405846,-3009782.5,753072.5,1547.156,1269,685.765,19.49610898,330.635107
-149.0343751979,61.8884126176,-3012687.5,753067.5,1898.053,1270,2219.309,14.97648493,152.28927019
-149.0473848883,61.9129511524,-3009782.5,753067.5,1542.664,1271,685.712,19.1632924,331.35910083
-149.0342856992,61.8884231746,-3012687.5,753062.5,1902.075,1272,2219.304,15.07337741,152.06206334
-149.0472953134,61.9129617201,-3009782.5,753062.5,1535.379,1273,685.696,18.6187792,332.09053003
-149.0341738291,61.8883914975,-3012692.5,753057.5,1904.682,1274,2224.311,15.10361957,151.83612439
-149.0472281504,61.9130145237,-3009777.5,753057.5,1527.360,1275,690.716,17.89234385,332.82358229
-149.0340843304,61.8884020543,-3012692.5,753052.5,1905.442,1276,2224.328,15.12172929,151.61082091
-149.0471385751,61.9130250913,-3009777.5,753052.5,1521.057,1277,690.772,17.41625914,333.56401129
-149.0339948316,61.8884126111,-3012692.5,753047.5,1904.722,1278,2224.357,15.10427915,151.38621892
-149.0470265881,61.9129934228,-3009782.5,753047.5,1516.332,1279,685.865,17.1736878,334.32809958
-149.0339053327,61.8884231679,-3012692.5,753042.5,1903.574,1280,2224.397,15.07644117,151.16232202
-149.0469370129,61.9130039902,-3009782.5,753042.5,1515.264,1281,685.995,17.08911945,335.08787806
-149.0338382045,61.8884759586,-3012687.5,753037.5,1904.700,1282,2219.448,15.13560704,150.93656075
-149.0468474376,61.9130145576,-3009782.5,753037.5,1514.941,1283,686.161,17.06060187,335.85433344
-149.0337487054,61.8884865153,-3012687.5,753032.5,1906.570,1284,2219.511,15.18019054,150.71359195
-149.046735451,61.9129828887,-3009787.5,753032.5,1514.559,1285,681.368,17.14422089,336.66181293
-149.0336592062,61.8884970718,-3012687.5,753027.5,1907.452,1286,2219.584,15.20091268,150.49134167
-149.0466234646,61.9129512198,-3009792.5,753027.5,1511.583,1287,676.615,17.02746798,337.48823841
-149.0335697069,61.8885076283,-3012687.5,753022.5,1907.127,1288,2219.669,15.19252509,150.26981311
-149.0465338894,61.912961787,-3009792.5,753022.5,1507.010,1289,676.894,16.66623751,338.28583177
-149.0335025778,61.8885604189,-3012682.5,753017.5,1908.062,1290,2214.767,15.24712737,150.04446628
-149.0464219033,61.9129301179,-3009797.5,753017.5,1501.762,1291,672.221,16.36470777,339.14387661
-149.0334130783,61.8885709753,-3012682.5,753012.5,1908.731,1292,2214.875,15.2625177,149.82390893
-149.0462875071,61.9128562125,-3009807.5,753012.5,1494.962,1293,662.604,16.04766669,340.08428131
-149.0333235786,61.8885815316,-3012682.5,753007.5,1911.126,1294,2214.994,15.31939115,149.60408561
-149.0461755217,61.9128245432,-3009812.5,753007.5,1491.094,1295,658.020,15.84247075,340.9894759
-149.0332340789,61.8885920878,-3012682.5,753002.5,1914.048,1296,2215.124,15.38881866,149.38499908
-149.0460859467,61.91283511,-3009812.5,753002.5,1487.670,1297,658.459,15.55630113,341.83628554
-149.0331445792,61.888602644,-3012682.5,752997.5,1915.817,1298,2215.266,15.4303909,149.16665203
-149.0459963717,61.9128456767,-3009812.5,752997.5,1481.486,1299,658.935,15.04524352,342.68818917
-149.0330550793,61.8886132001,-3012682.5,752992.5,1919.022,1300,2215.419,15.50638303,148.94904704
-149.044943238,61.9110400882,-3010027.5,752992.5,1403.107,1301,446.261,12.47635895,349.51754067
-149.0449656449,61.9110823243,-3010022.5,752992.5,1403.374,1302,451.199,12.37637728,349.31110307
-149.0459067966,61.9128562434,-3009812.5,752992.5,1473.394,1303,659.449,14.3763102,343.54485301
-149.0329655794,61.8886237562,-3012682.5,752987.5,1923.205,1304,2215.583,15.60566268,148.73218657
-149.0448536685,61.911050654,-3010027.5,752987.5,1402.237,1305,447.075,12.34798676,350.82908947
-149.0457948117,61.9128245737,-3009817.5,752987.5,1468.834,1306,655.033,14.09456565,344.50581131
-149.0328760794,61.8886343121,-3012682.5,752982.5,1926.775,1307,2215.758,15.69010492,148.51607299
-149.0447640989,61.9110612197,-3010027.5,752982.5,1401.144,1308,447.944,12.19120724,352.14320577
-149.0457052365,61.9128351402,-3009817.5,752982.5,1463.746,1309,655.626,13.663308,345.37805617
-149.0327865794,61.888644868,-3012682.5,752977.5,1929.607,1310,2215.945,15.7566932,148.30070858
-149.0446745292,61.9110717854,-3010027.5,752977.5,1399.728,1311,448.867,11.99406076,353.45851202
-149.0456156613,61.9128457067,-3009817.5,752977.5,1456.963,1312,656.257,13.0900586,346.2539993
-149.0326970793,61.8886554239,-3012682.5,752972.5,1932.408,1313,2216.143,15.82240528,148.08609549
-149.0445849594,61.911082351,-3010027.5,752972.5,1398.608,1314,449.843,11.83217615,354.77362317
-149.0454812677,61.9127718004,-3009827.5,752972.5,1453.484,1315,647.022,12.97822619,347.38156016
-149.0326299481,61.8887082141,-3012677.5,752967.5,1937.893,1316,2211.357,15.98634883,147.86299258
-149.0444953896,61.9110929166,-3010027.5,752967.5,1397.179,1317,450.873,11.63191783,356.08715538
-149.0453916926,61.9127823667,-3009827.5,752967.5,1451.120,1318,647.738,12.76560474,348.27827159
-149.0325628168,61.8887610042,-3012672.5,752962.5,1945.992,1319,2206.583,16.21324582,147.63970502
-149.0324733162,61.8887715599,-3012672.5,752957.5,1954.697,1320,2206.816,16.41979556,147.42646533
-149.0324956851,61.8888137943,-3012667.5,752957.5,1955.689,1321,2201.822,16.47878627,147.41623937
-149.0324061843,61.88882435,-3012667.5,752952.5,1962.625,1322,2202.066,16.64285737,147.20332025
-149.0323166835,61.8888349055,-3012667.5,752947.5,1964.094,1323,2202.322,16.67609776,146.99117249
-149.0322271825,61.888845461,-3012667.5,752942.5,1964.693,1324,2202.590,16.68848104,146.7797977
-149.0321376815,61.8888560165,-3012667.5,752937.5,1966.757,1325,2202.868,16.73573171,146.56919737
-149.0320481805,61.8888665719,-3012667.5,752932.5,1966.917,1326,2203.158,16.73748068,146.35937294
-149.0319586793,61.8888771272,-3012667.5,752927.5,1965.459,1327,2203.460,16.70055405,146.15032571
-149.0318691781,61.8888876824,-3012667.5,752922.5,1966.843,1328,2203.772,16.73130668,145.94205691
-149.0317796768,61.8888982376,-3012667.5,752917.5,1970.275,1329,2204.096,16.81078559,145.73456768
-149.0435324731,61.9110718593,-3010042.5,752917.5,1372.048,1330,449.796,8.55718973,10.09034961
-149.0317125433,61.8889510273,-3012662.5,752912.5,1972.943,1331,2199.443,16.90797644,145.51369221
-149.0434429029,61.9110824241,-3010042.5,752912.5,1372.153,1332,451.435,8.53963074,11.32981344
-149.0437117622,61.9115892608,-3009982.5,752912.5,1384.967,1333,508.407,9.0084229,6.64855205
-149.0316230418,61.8889615824,-3012662.5,752907.5,1975.221,1334,2199.790,16.95976443,145.30735038
-149.043375737,61.9111352252,-3010037.5,752907.5,1372.078,1335,457.825,8.41289128,12.11350663
-149.0436221903,61.9115998258,-3009982.5,752907.5,1384.273,1336,509.907,8.90630074,7.77286155
-149.044428824,61.9131203397,-3009802.5,752907.5,1444.012,1337,683.561,11.54613056,358.05770924
-149.0444512318,61.9131625763,-3009797.5,752907.5,1443.218,1338,688.431,11.4031,357.8574487
-149.0315335401,61.8889721374,-3012662.5,752902.5,1975.940,1339,2200.149,16.97429172,145.10179461
